date,state,pm2_5, pm10, o3,no2,so2, co,AQI
5/1/2020,haryana,151, ,50,0,2,5,203.8333333
5/2/2020,haryana,102, ,29,0,2,5,138.5
5/3/2020,haryana,110, , ,0,0, ,146.6666667
4/1/2020,haryana,85, ,43,0,3,4,117.0833333
4/2/2020,haryana,59, ,56,0,3,3,82.41666667
4/3/2020,haryana,76, ,51,0,3,3,105.0833333
4/4/2020,haryana,91, ,65,0,4,5,126.3333333
4/5/2020,haryana,118, ,48,0,2,5,159.8333333
4/6/2020,haryana,114, ,48,0,3,3,155.75
4/7/2020,haryana,88, ,50,0,2,2,119.8333333
4/8/2020,haryana,77, ,60,0,2,3,105.1666667
4/9/2020,haryana,86, ,65,0,3,4,118.4166667
4/10/2020,haryana,114, ,75,0,3,6,155.75
4/11/2020,haryana,123, ,58,0,1,3,165.25
4/12/2020,haryana,87, ,57,0,2,4,118.5
4/13/2020,haryana,120, ,64,0,2,6,162.5
4/14/2020,haryana,125, ,52,0,3,4,170.4166667
4/15/2020,haryana,143, ,75,0,3,5,194.4166667
4/16/2020,haryana,133, ,53,0,1,3,178.5833333
4/17/2020,haryana,75, ,55,0,2,3,102.5
4/18/2020,haryana,78, ,60,0, ,2,#VALUE!
4/19/2020,haryana,76, ,42,0,2,4,103.8333333
4/20/2020,haryana,106, ,66,0,3,3,145.0833333
4/21/2020,haryana,88, ,71,0,2,3,119.8333333
4/22/2020,haryana,112, ,48,0,2,6,151.8333333
4/23/2020,haryana,137, ,74,0,2,6,185.1666667
4/24/2020,haryana,138, ,65,0,1,3,185.25
4/25/2020,haryana,87, ,34,0,2,4,118.5
4/26/2020,haryana,119, ,59,0,2,3,161.1666667
4/27/2020,haryana,86, ,63,0,1,2,115.9166667
4/28/2020,haryana,107, ,76,0,2,5,145.1666667
4/29/2020,haryana,135, ,67,0,3,4,183.75
4/30/2020,haryana,132, ,53,0,2,5,178.5
3/1/2020,haryana,87, ,67,0,16,17,136
3/2/2020,haryana,168, , ,0,7,25,232.75
3/3/2020,haryana,196, ,29,0,7,6,270.0833333
3/4/2020,haryana,119, ,30,0,6,4,166.1666667
3/5/2020,haryana,89, ,27,0,4,6,123.6666667
3/6/2020,haryana,50, ,34,0,8,7,76.66666667
3/7/2020,haryana,110, ,42,0,6,8,154.1666667
3/8/2020,haryana,138, ,41,0,6,5,191.5
3/9/2020,haryana,141, ,53,0,7,7,196.75
3/10/2020,haryana,179, ,52,0,13,5,254.9166667
3/11/2020,haryana,122, ,33,0,4,5,167.6666667
3/12/2020,haryana,137, ,43,0,6,4,190.1666667
3/13/2020,haryana,130, ,30,0,3,6,177.0833333
3/14/2020,haryana,107, ,45,0,2,5,145.1666667
3/15/2020,haryana,121, ,57,0,4,6,166.3333333
3/16/2020,haryana,136, ,60,0,5,7,187.5833333
3/17/2020,haryana,137, ,55,0,6,9,190.1666667
3/18/2020,haryana,141, ,56,0,6,10,195.5
3/19/2020,haryana,157, ,63,0,8,10,219.3333333
3/20/2020,haryana,165, ,82,0,8,8,230
3/21/2020,haryana,143, ,62,0,2,6,193.1666667
3/22/2020,haryana,141, ,60,0,3,5,191.75
3/23/2020,haryana,121, ,47,0,2,7,163.8333333
3/24/2020,haryana,136, ,40,0,1,4,182.5833333
3/25/2020,haryana,91, ,26,0,2,2,123.8333333
3/26/2020,haryana,87, ,27,0,2,4,118.5
3/27/2020,haryana,69, ,35,0,1,2,93.25
3/28/2020,haryana,55, ,39,0,2,2,75.83333333
3/29/2020,haryana,64, ,44,0,2,3,87.83333333
3/30/2020,haryana,82, ,47,0,1,3,110.5833333
3/31/2020,haryana,81, ,49,0,2,3,110.5
2/1/2020,haryana,166, ,43,0,4,16,226.3333333
2/2/2020,haryana,170, ,54,0,14,16,244.1666667
2/3/2020,haryana,171, ,63,0,21,21,254.25
2/4/2020,haryana,215, ,55,0,22,14,314.1666667
2/5/2020,haryana,188, ,66,0,24,13,280.6666667
2/6/2020,haryana,171, ,48,0,22,15,255.5
2/7/2020,haryana,211, ,45,0,6,15,288.8333333
2/8/2020,haryana,187, ,58,0,6,14,256.8333333
2/9/2020,haryana,192, ,70,0,11,15,269.75
2/10/2020,haryana,208, ,58,0,18,22,299.8333333
2/11/2020,haryana,201, ,63,0,27,13,301.75
2/12/2020,haryana,178, ,39,0,22,10,264.8333333
2/13/2020,haryana,142, ,42,0,15,20,208.0833333
2/14/2020,haryana,134, ,55,0,21,19,204.9166667
2/15/2020,haryana,140, ,70,0,26,18,219.1666667
2/16/2020,haryana,174, ,63,0,27,17,265.75
2/17/2020,haryana,190, ,62,0,27,13,287.0833333
2/18/2020,haryana,156, ,60,0,22,17,235.5
2/19/2020,haryana,207, ,53,0,5,10,282.25
2/20/2020,haryana,163, ,34,0,4,9,222.3333333
2/21/2020,haryana,104, ,36,0,7,13,147.4166667
2/22/2020,haryana,135, ,60,0,9,16,191.25
2/23/2020,haryana,166, ,54,0,11,8,235.0833333
2/24/2020,haryana,139, ,37,0,28,19,220.3333333
2/25/2020,haryana,170, ,87,0,14,19,244.1666667
2/26/2020,haryana,184, ,42,0,10,7,257.8333333
2/27/2020,haryana,162, ,43,0,7,5,224.75
2/28/2020,haryana,157, ,31,0,7,6,218.0833333
2/29/2020,haryana,132, ,30,0,13,10,192.25
1/1/2020,haryana,453, ,28,0,26,38,636.5
1/2/2020,haryana,370, ,37,0,36,29,538.3333333
1/3/2020,haryana,256, ,42,0,32,18,381.3333333
1/4/2020,haryana,235, ,41,0,16,14,333.3333333
1/5/2020,haryana,226, ,20,0,19,13,325.0833333
1/6/2020,haryana,207, ,19,0,13,9,292.25
1/7/2020,haryana,174, ,14,0,13,10,248.25
1/8/2020,haryana,187, ,27,0,12,6,264.3333333
1/9/2020,haryana,167, ,36,0,24,11,252.6666667
1/10/2020,haryana,182, ,29,0,15,14,261.4166667
1/11/2020,haryana,203, ,51,0,19,27,294.4166667
1/12/2020,haryana,278, ,36,0,14,26,388.1666667
1/13/2020,haryana,267, ,26,0,10,12,368.5
1/14/2020,haryana,191, ,36,0,12,12,269.6666667
1/15/2020,haryana,179, ,12,0,12,15,253.6666667
1/16/2020,haryana,198, ,23,0,11,11,277.75
1/17/2020,haryana,153, ,9,0,12,19,219
1/18/2020,haryana,209, ,32,0,12,9,293.6666667
1/19/2020,haryana,185, ,23,0,16,10,266.6666667
1/20/2020,haryana,187, ,20,0,17,15,270.5833333
1/21/2020,haryana,238, ,33,0,35,16,361.0833333
1/22/2020,haryana,228, ,35,0,7,22,312.75
1/23/2020,haryana,144, ,40,0,8,19,202
1/24/2020,haryana,138, ,45,0,15,28,202.75
1/25/2020,haryana,185, ,45,0,12,30,261.6666667
1/26/2020,haryana,227, ,32,0,15,28,321.4166667
1/27/2020,haryana,237, ,30,0,7,21,324.75
1/28/2020,haryana,181, ,34,0,20,23,266.3333333
1/29/2020,haryana,150, ,34,0,9,21,211.25
1/30/2020,haryana,149, ,47,0,23,19,227.4166667
1/31/2020,haryana,137, ,51,0,18,18,205.1666667
10/1/2019,haryana,72, ,31,0,2,9,98.5
10/2/2019,haryana,70, ,45,0,4,12,98.33333333
10/3/2019,haryana,138, ,48,0,3,10,187.75
10/4/2019,haryana,132, ,50,0,5,16,182.25
10/5/2019,haryana,108, ,27,0,5,14,150.25
10/6/2019,haryana,142, ,31,0,1,15,190.5833333
10/7/2019,haryana,137, ,47,0,2,8,185.1666667
10/8/2019,haryana,113, ,43,0,3,11,154.4166667
10/9/2019,haryana,150, ,65,0,6,15,207.5
10/10/2019,haryana,155, ,71,0,6,17,214.1666667
10/11/2019,haryana,171, ,71,0,6,17,235.5
10/12/2019,haryana,172, ,73,0,5,23,235.5833333
10/13/2019,haryana,179, ,51,0,7,24,247.4166667
10/14/2019,haryana,186, ,76,0,5,25,254.25
10/15/2019,haryana,206, ,63,0,3,19,278.4166667
10/16/2019,haryana,200, ,53,0,2,16,269.1666667
10/17/2019,haryana,173, ,41,0,4,15,235.6666667
10/18/2019,haryana,158, ,83,0,6,19,218.1666667
10/19/2019,haryana,148, ,52,0,6,18,204.8333333
10/20/2019,haryana,157, ,59,0,5,18,215.5833333
10/21/2019,haryana,174, ,51,0,5,13,238.25
10/22/2019,haryana,150, ,76,0,4,17,205
10/23/2019,haryana,176, ,30,0,5,27,240.9166667
10/24/2019,haryana,201, ,58,0,4,14,273
10/25/2019,haryana,180, ,55,0,5,16,246.25
10/26/2019,haryana,194, ,72,0,10,16,271.1666667
10/27/2019,haryana,245, ,74,0,16,14,346.6666667
10/28/2019,haryana,284, ,34,0,8,26,388.6666667
10/29/2019,haryana,305, ,50,0,8,26,416.6666667
10/30/2019,haryana,328, ,48,0,8,27,447.3333333
10/31/2019,haryana,309, ,61,0,9,30,423.25
11/1/2019,haryana,441, ,29,0,6,21,595.5
11/2/2019,haryana,330, ,38,0,4,25,445
11/3/2019,haryana,464, ,54,0,6,15,626.1666667
11/4/2019,haryana,294, ,56,0,7,12,400.75
11/5/2019,haryana,218, ,39,0,9,14,301.9166667
11/6/2019,haryana,184, ,25,0,7,18,254.0833333
11/7/2019,haryana,230, ,64,0,6,22,314.1666667
11/8/2019,haryana,228, ,47,0,8,16,314
11/9/2019,haryana,182, ,61,0,6,15,250.1666667
11/10/2019,haryana,234, ,59,0,10,20,324.5
11/11/2019,haryana,277, ,64,0,10,24,381.8333333
11/12/2019,haryana,363, ,32,0,13,29,500.25
11/13/2019,haryana,384, ,42,0,12,33,527
11/14/2019,haryana,364, ,34,0,6,29,492.8333333
11/15/2019,haryana,438, ,49,0,7,13,592.75
11/16/2019,haryana,224, ,33,0,9,10,309.9166667
11/17/2019,haryana,154, ,34,0,7,11,214.0833333
11/18/2019,haryana,154, ,47,0,7,15,214.0833333
11/19/2019,haryana,183, ,34,0,7,27,252.75
11/20/2019,haryana,216, ,92,0,28,32,323
11/21/2019,haryana,303, ,71,0,15,24,422.75
11/22/2019,haryana,214, ,32,0,11,17,299.0833333
11/23/2019,haryana,186, ,48,0,9,11,259.25
11/24/2019,haryana,170, ,54,0,25,16,257.9166667
11/25/2019,haryana,172, ,46,0,40,14,279.3333333
11/26/2019,haryana,177, ,41,0,19,11,259.75
11/27/2019,haryana,136, ,19,0,10,9,193.8333333
11/28/2019,haryana,90, ,28,0,15,12,138.75
11/29/2019,haryana,133, ,30,0,12,14,192.3333333
11/30/2019,haryana,168, ,43,0,10,14,236.5
12/1/2019,haryana,175, ,51,0,11,15,247.0833333
12/2/2019,haryana,182, ,43,0,13,14,258.9166667
12/3/2019,haryana,175, , ,0, , ,#VALUE!
12/6/2019,haryana,214, ,39,0,12,19,300.3333333
12/7/2019,haryana,275, , ,0, , ,#VALUE!
12/9/2019,haryana,245, ,69,0,20,28,351.6666667
12/10/2019,haryana,276, ,57,0,19,36,391.75
12/11/2019,haryana,304, ,52,0,12,23,420.3333333
12/12/2019,haryana,280, ,11,0,9,20,384.5833333
12/13/2019,haryana,158, ,29,0,18,15,233.1666667
12/14/2019,haryana,142, ,30,0,14,12,206.8333333
12/15/2019,haryana,167, ,16,0,13,10,238.9166667
12/16/2019,haryana,167, ,18,0,13,10,238.9166667
12/17/2019,haryana,171, ,26,0,15,18,246.75
12/18/2019,haryana,213, ,13,0,16,19,304
12/19/2019,haryana,294, ,21,0,18,27,414.5
12/20/2019,haryana,366, ,19,0,14,23,505.5
12/21/2019,haryana,313, ,20,0,11,16,431.0833333
12/22/2019,haryana,207, ,17,0,13,17,292.25
12/23/2019,haryana,245, ,24,0,16,17,346.6666667
12/24/2019,haryana,294, ,20,0,16,13,412
12/25/2019,haryana,232, ,23,0,15,12,328.0833333
12/26/2019,haryana,267, ,21,0,19,17,379.75
12/27/2019,haryana,333, ,15,0,17,22,465.25
12/28/2019,haryana,376, ,36,0,15,20,520.0833333
12/29/2019,haryana,384, , ,0, , ,#VALUE!
7/1/2019,haryana,128, ,50,0,4,8,175.6666667
7/2/2019,haryana,140, ,22,0,7,10,195.4166667
7/3/2019,haryana,93, ,18,0,3,7,127.75
7/4/2019,haryana,96, ,5,0,6,6,135.5
7/5/2019,haryana,82, ,19,0,9,8,120.5833333
7/6/2019,haryana,89, ,39,0,3,10,122.4166667
7/7/2019,haryana,117, ,16,0,4,10,161
7/8/2019,haryana,135, ,9,0,11,10,193.75
7/9/2019,haryana,132, ,8,0,9,9,187.25
7/10/2019,haryana,144, ,15,0,8,7,202
7/11/2019,haryana,165, ,9,0,9,7,231.25
7/12/2019,haryana,156, ,11,0,8,6,218
7/13/2019,haryana,158, ,5,0,13,11,226.9166667
7/14/2019,haryana,162, ,8,0,19,12,239.75
7/15/2019,haryana,65, ,9,0,8,9,96.66666667
7/16/2019,haryana,77, ,28,0,10,9,115.1666667
7/17/2019,haryana,81, ,17,0,10,15,120.5
7/18/2019,haryana,105, ,29,0,10,11,152.5
7/19/2019,haryana,133, ,17,0,11,11,191.0833333
7/20/2019,haryana,111, ,21,0,10,11,160.5
7/21/2019,haryana,106, ,21,0,11,11,155.0833333
7/22/2019,haryana,109, ,21,0,10,14,157.8333333
7/23/2019,haryana,134, ,14,0,11,14,192.4166667
7/24/2019,haryana,137, ,12,0,11,8,196.4166667
7/25/2019,haryana,63, ,11,0,9,10,95.25
7/26/2019,haryana,72, ,12,0,10,10,108.5
7/27/2019,haryana,56, ,11,0,9,7,85.91666667
7/28/2019,haryana,59, ,17,0,10,7,91.16666667
7/29/2019,haryana,77, ,13,0,10,9,115.1666667
7/30/2019,haryana,93, ,17,0,10,8,136.5
7/31/2019,haryana,74, ,27,0,10,9,111.1666667
8/1/2019,haryana,95, ,19,0,11,9,140.4166667
8/2/2019,haryana,88, ,12,0,10,9,129.8333333
8/3/2019,haryana,77, ,15,0,9,11,113.9166667
8/4/2019,haryana,77, ,16,0,9,11,113.9166667
8/5/2019,haryana,92, ,7,0,9,10,133.9166667
8/6/2019,haryana,62, ,20,0,10,11,95.16666667
8/7/2019,haryana,82, ,40,0,9,6,120.5833333
8/8/2019,haryana,77, ,12,0,9,8,113.9166667
8/9/2019,haryana,53, ,11,0,10,10,83.16666667
8/10/2019,haryana,42, ,13,0,10,8,68.5
8/11/2019,haryana,50, ,19,0,9,8,77.91666667
8/12/2019,haryana,73, ,17,0,10,14,109.8333333
8/13/2019,haryana,74, ,22,0,9,12,109.9166667
8/14/2019,haryana,61, ,20,0,9,10,92.58333333
8/15/2019,haryana,63, ,12,0,10,7,96.5
8/16/2019,haryana,45, ,11,0,9,6,71.25
8/17/2019,haryana,26, ,11,0,10,8,47.16666667
8/18/2019,haryana,41, ,28,0,10,10,67.16666667
8/19/2019,haryana,99, ,24,0,9,10,143.25
8/20/2019,haryana,107, ,24,0,10,10,155.1666667
8/21/2019,haryana,133, ,25,0,10,9,189.8333333
8/22/2019,haryana,102, ,33,0,10,11,148.5
8/23/2019,haryana,123, ,25,0,10,11,176.5
8/24/2019,haryana,119, ,54,0,10,8,171.1666667
8/25/2019,haryana,62, ,40,0,10,7,95.16666667
8/26/2019,haryana,66, ,20,0,10,8,100.5
8/27/2019,haryana,83, ,21,0,10,8,123.1666667
8/28/2019,haryana,76, ,20,0,10,6,113.8333333
8/29/2019,haryana,76, ,21,0,10,8,113.8333333
8/30/2019,haryana,76, ,32,0,10,9,113.8333333
8/31/2019,haryana,100, ,16,0,11,8,147.0833333
9/1/2019,haryana,61, ,17,0,10,8,93.83333333
9/2/2019,haryana,61, ,21,0,9,14,92.58333333
9/3/2019,haryana,140, ,17,0,11,11,200.4166667
9/4/2019,haryana,115, ,13,0,9,7,164.5833333
9/5/2019,haryana,73, ,12,0,10,9,109.8333333
9/6/2019,haryana,69, ,15,0,9,7,103.25
9/7/2019,haryana,68, ,22,0,10,7,103.1666667
9/8/2019,haryana,60, ,67,0,10,9,92.5
9/9/2019,haryana,110, ,68,0,19,9,170.4166667
9/10/2019,haryana,151, ,50,0,12,7,216.3333333
9/11/2019,haryana,151, ,15,0,9,7,212.5833333
9/12/2019,haryana,136, , ,0, , ,#VALUE!
9/14/2019,haryana,69, ,9,0,3,7,95.75
9/15/2019,haryana,72, ,52,0,4,18,101
9/16/2019,haryana,142, ,48,0,4,12,194.3333333
9/17/2019,haryana,139, ,28,0,2,8,187.8333333
9/18/2019,haryana,79, ,29,0,1,7,106.5833333
9/19/2019,haryana,58, ,20,0,1,8,78.58333333
9/20/2019,haryana,80, ,23,0,3,6,110.4166667
9/21/2019,haryana,90, ,18,0,4,8,125
9/22/2019,haryana,72, ,23,0,3,7,99.75
9/23/2019,haryana,59, ,23,0,4,8,83.66666667
9/24/2019,haryana,93, ,26,0,4,9,129
9/25/2019,haryana,75, ,24,0,5,7,106.25
9/26/2019,haryana,52, ,12,0,7,8,78.08333333
9/27/2019,haryana,33, ,15,0,7,8,52.75
9/28/2019,haryana,49, , ,0,7,6,74.08333333
9/29/2019,haryana,22, ,23,0,3,11,33.08333333
9/30/2019,haryana,71, ,23,0,1,8,95.91666667
4/1/2019,haryana,105, ,84,38,0,11,187.5
4/2/2019,haryana,148, ,77,38,0,12,244.8333333
4/3/2019,haryana,137, ,87,40,0,15,232.6666667
4/4/2019,haryana,170, ,65,59,0,19,300.4166667
4/5/2019,haryana,196, ,76,32,0,9,301.3333333
4/6/2019,haryana,147, ,22,25,0,15,227.25
4/7/2019,haryana,179, ,59,28,0,7,273.6666667
4/8/2019,haryana,147, ,65,20,0,9,221
4/9/2019,haryana,152, ,53,38,0,14,250.1666667
4/10/2019,haryana,161, ,52,32,0,11,254.6666667
4/11/2019,haryana,149, ,63,30,0,10,236.1666667
4/12/2019,haryana,143, ,59,25,0,8,221.9166667
4/13/2019,haryana,129, ,61,20,0,7,197
4/14/2019,haryana,112, ,53,20,0,8,174.3333333
4/15/2019,haryana,102, ,36,19,0,7,159.75
4/16/2019,haryana,135, ,35,19,0,5,203.75
4/17/2019,haryana,86, ,68,20,0,5,139.6666667
4/18/2019,haryana,88, ,75,30,0,7,154.8333333
4/19/2019,haryana,141, ,59,32,20,13,253
4/20/2019,haryana,147, ,90,36,26,23,273.5
4/21/2019,haryana,290, ,66,47,27,21,479.1666667
4/22/2019,haryana,198, ,76,56,6,14,341.5
4/23/2019,haryana,175, ,76,28,5,9,274.5833333
4/24/2019,haryana,164, ,60,22,4,8,251.1666667
4/25/2019,haryana,163, ,68,47,7,9,284.8333333
4/26/2019,haryana,149, ,65,43,6,6,259.9166667
4/27/2019,haryana,148, ,14,119,7,9,354.8333333
4/28/2019,haryana,153, ,76,61,6,16,287.75
4/29/2019,haryana,161, ,80,62,9,12,303.4166667
4/30/2019,haryana,181, ,57,49,7,12,311.3333333
5/1/2019,haryana,180, ,74,29,8,13,286.25
5/2/2019,haryana,172, ,64,40,11,19,293.0833333
5/3/2019,haryana,153, ,34,48,18,22,286.5
5/4/2019,haryana,137, ,67,37,20,21,253.9166667
5/5/2019,haryana,176, ,30,52,20,18,324.6666667
5/6/2019,haryana,135, ,84,58,25,12,283.75
5/7/2019,haryana,165, ,82,50,22,12,310
5/8/2019,haryana,178, ,65,37,17,7,304.8333333
5/9/2019,haryana,161, ,71,19,9,4,249.6666667
5/10/2019,haryana,137, ,78,30,18,7,242.6666667
5/11/2019,haryana,161, , ,27,16,7,268.4166667
5/12/2019,haryana,205, ,48,31,24,9,342.0833333
5/13/2019,haryana,191, ,72,29,13,6,307.1666667
5/14/2019,haryana,258, ,40,38,29,9,427.75
5/15/2019,haryana,246, ,57,35,16,7,391.75
5/16/2019,haryana,195, ,44,30,18,5,320
5/17/2019,haryana,151, ,61,23,6,5,237.5833333
5/18/2019,haryana,119, ,82,28,10,6,206.1666667
5/19/2019,haryana,148, ,79,43,16,7,271.0833333
5/20/2019,haryana,154, ,81,29,17,6,262.8333333
5/21/2019,haryana,146, ,62,39,12,8,258.4166667
5/22/2019,haryana,146, ,65,39,17,7,264.6666667
5/23/2019,haryana,158, ,39,35,12,8,269.4166667
5/24/2019,haryana,129, ,73,22,7,5,208.25
5/25/2019,haryana,107, ,64,52,16,8,227.6666667
5/26/2019,haryana,129, ,75,66,19,9,278.25
5/27/2019,haryana,116, ,90,49,18,8,238.4166667
5/28/2019,haryana,117, ,76,51,20,10,244.75
5/29/2019,haryana,129, ,68,67,17,10,277
5/30/2019,haryana,143, ,46,45,17,8,268.1666667
5/31/2019,haryana,154, ,78,32,10,10,257.8333333
6/1/2019,haryana,171, ,20,15,2,8,249.25
6/2/2019,haryana,157, ,30,13,2,7,228.0833333
6/3/2019,haryana,147, ,49,16,5,8,222.25
6/4/2019,haryana,129, ,45,20,6,11,204.5
6/5/2019,haryana,169, ,85,21,14,7,269.0833333
6/6/2019,haryana,152, ,67,18,8,6,235.1666667
6/7/2019,haryana,135, ,84,37,20,9,251.25
6/8/2019,haryana,140, ,13,48,39,13,295.4166667
6/9/2019,haryana,179, ,80,40,32,10,328.6666667
6/10/2019,haryana,146, ,46,42,29,11,283.4166667
6/11/2019,haryana,182, ,59,20,20,6,292.6666667
6/12/2019,haryana,136, ,64,21,16,5,227.5833333
6/13/2019,haryana,121, ,90,25,15,5,211.3333333
6/14/2019,haryana,109, ,57,31,24,8,214.0833333
6/15/2019,haryana,145, ,35,13,13,3,225.8333333
6/16/2019,haryana,96, ,27,22,12,6,170.5
6/17/2019,haryana,93, ,46,25,11,7,169
6/18/2019,haryana,91, ,60,30,15,9,177.5833333
6/19/2019,haryana,152, ,54,18,13,6,241.4166667
6/20/2019,haryana,129, ,45,27,13,8,222
6/21/2019,haryana,149, ,47,35,19,8,266.1666667
6/22/2019,haryana,143, ,32,10,10,6,215.6666667
6/23/2019,haryana,94, ,22,12,9,5,151.5833333
6/24/2019,haryana,69, ,54,16,9,6,123.25
6/25/2019,haryana,117, ,59,20,10,7,193.5
6/26/2019,haryana,142, ,63,28,12,8,239.3333333
6/27/2019,haryana,150, ,38,36,16,5,265
6/28/2019,haryana,128, ,40,0,13,4,186.9166667
6/29/2019,haryana,133, ,41,0,16,4,197.3333333
6/30/2019,haryana,138, ,54,0,10,5,196.5
1/1/2019,haryana,290, ,25,45,8,23,452.9166667
1/2/2019,haryana,345, ,23,41,9,18,522.5
1/3/2019,haryana,340, ,11,44,7,19,517.0833333
1/4/2019,haryana,303, ,15,32,4,17,449
1/5/2019,haryana,296, ,14,28,6,13,437.1666667
1/6/2019,haryana,236, ,15,35,8,13,368.4166667
1/7/2019,haryana,235, ,20,24,5,9,349.5833333
1/8/2019,haryana,197, ,21,22,6,8,297.6666667
1/9/2019,haryana,190, ,21,25,6,10,292.0833333
1/10/2019,haryana,187, ,23,67,12,30,348.0833333
1/11/2019,haryana,339, ,22,59,12,28,540.75
1/12/2019,haryana,347, ,38,47,9,24,532.6666667
1/13/2019,haryana,347, ,46,21,4,7,493.9166667
1/14/2019,haryana,372, ,20,23,5,8,531
1/15/2019,haryana,584, ,22,43,10,22,844.9166667
1/16/2019,haryana,304, ,18,70,11,34,506.5833333
1/17/2019,haryana,425, ,22,36,6,16,619.1666667
1/18/2019,haryana,269, ,25,47,13,20,433.6666667
1/19/2019,haryana,326, ,21,64,14,32,532.1666667
1/20/2019,haryana,330, ,13,29,5,12,482.5
1/21/2019,haryana,196, ,11,27,2,8,297.5833333
1/22/2019,haryana,146, ,15,45,5,14,257.1666667
1/23/2019,haryana,183, ,12,41,9,14,306.5
1/24/2019,haryana,203, ,15,28,6,7,313.1666667
1/25/2019,haryana,146, ,13,25,6,8,233.4166667
1/26/2019,haryana,176, , ,0,0, ,234.6666667
2/5/2019,haryana,59, ,8,59,12,19,167.4166667
2/6/2019,haryana,59, , ,0,0, ,78.66666667
2/10/2019,haryana,59, ,39,79,23,21,206.1666667
2/11/2019,haryana,109, ,56,82,24,26,277.8333333
2/12/2019,haryana,235, ,43,72,27,25,437.0833333
2/13/2019,haryana,281, ,32,39,8,12,433.4166667
2/14/2019,haryana,203, ,22,37,10,10,329.4166667
2/15/2019,haryana,168, ,19,38,6,9,279
2/16/2019,haryana,177, ,40,34,9,10,289.75
2/17/2019,haryana,164, ,27,50,19,13,304.9166667
2/18/2019,haryana,187, ,38,42,17,14,323.0833333
2/19/2019,haryana,179, ,11,43,12,11,307.4166667
2/20/2019,haryana,157, ,25,37,9,9,266.8333333
2/21/2019,haryana,140, ,30,50,11,11,262.9166667
2/22/2019,haryana,141, ,36,35,14,6,249.25
2/23/2019,haryana,116, ,48,35,18,8,220.9166667
2/24/2019,haryana,145, ,46,60,20,12,293.3333333
2/25/2019,haryana,158, ,25,35,10,5,266.9166667
2/26/2019,haryana,114, ,28,41,9,7,214.5
2/27/2019,haryana,121, ,37,60,10,11,248.8333333
2/28/2019,haryana,143, ,48,61,10,10,279.4166667
3/1/2019,haryana,151, ,19,69,10,14,300.0833333
3/2/2019,haryana,163, ,25,31,8,6,266.0833333
3/3/2019,haryana,126, ,31,51,8,11,241.75
3/4/2019,haryana,166, ,35,35,8,6,275.0833333
3/5/2019,haryana,131, ,40,39,9,8,234.6666667
3/6/2019,haryana,133, ,50,57,10,13,261.0833333
3/7/2019,haryana,158, ,48,54,13,14,294.4166667
3/8/2019,haryana,163, ,39,43,11,8,284.8333333
3/9/2019,haryana,135, ,57,37,10,8,238.75
3/10/2019,haryana,135, ,46,30,12,9,232.5
3/11/2019,haryana,149, ,39,42,0,9,251.1666667
3/12/2019,haryana,134, ,11,47,0,9,237.4166667
3/13/2019,haryana,161, , ,0,0, ,214.6666667
3/15/2019,haryana,127, ,57,34,0,8,211.8333333
3/16/2019,haryana,137, ,58,34,0,10,225.1666667
3/17/2019,haryana,138, ,62,34,0,11,226.5
3/18/2019,haryana,147, ,37,38,0,11,243.5
3/19/2019,haryana,150, ,42,25,0,9,231.25
3/20/2019,haryana,149, ,62,27,0,12,232.4166667
3/21/2019,haryana,156, ,49,24,0,5,238
3/22/2019,haryana,81, ,54,26,0,5,140.5
3/23/2019,haryana,112, ,34,102,0,6,276.8333333
3/24/2019,haryana,115, ,32,73,0,11,244.5833333
3/25/2019,haryana,106, ,52,66,0,9,223.8333333
3/26/2019,haryana,136, ,59,49,0,8,242.5833333
3/27/2019,haryana,130, ,81,58,0,12,245.8333333
3/28/2019,haryana,162, ,68,69,0,20,302.25
3/29/2019,haryana,202, ,46,55,0,11,338.0833333
3/30/2019,haryana,164, ,54,37,0,7,264.9166667
3/31/2019,haryana,116, ,63,29,0,7,190.9166667
12/1/2018,haryana,168, ,27,40,6,23,281.5
12/2/2018,haryana,223, ,31,49,5,22,364.8333333
12/3/2018,haryana,220, ,22,46,6,27,358.3333333
12/4/2018,haryana,271, ,4,37,3,21,411.3333333
12/5/2018,haryana,234, ,1,44,4,27,372
12/6/2018,haryana,266, ,29,33,4,18,400.9166667
12/7/2018,haryana,236, ,28,39,6,23,370.9166667
12/8/2018,haryana,270, ,31,58,8,34,442.5
12/9/2018,haryana,333, ,18,44,4,28,504
12/10/2018,haryana,360, ,17,26,2,17,515
12/11/2018,haryana,333, , ,0,0, ,444
12/15/2018,haryana,171, ,27,27,4,13,266.75
12/16/2018,haryana,179, ,22,42,6,15,298.6666667
12/17/2018,haryana,211, ,29,37,7,14,336.3333333
12/18/2018,haryana,219, ,26,32,6,14,339.5
12/19/2018,haryana,221, ,25,51,8,20,368.4166667
12/20/2018,haryana,275, ,26,41,7,18,426.6666667
12/21/2018,haryana,277, ,29,45,12,22,440.5833333
12/22/2018,haryana,331, ,25,63,8,35,530.0833333
12/23/2018,haryana,420, ,17,63,10,28,651.25
12/24/2018,haryana,382, ,25,33,6,17,558.0833333
12/25/2018,haryana,297, ,26,29,6,13,439.75
12/26/2018,haryana,224, ,22,43,13,21,368.6666667
12/27/2018,haryana,340, ,22,31,6,12,499.5833333
12/28/2018,haryana,270, ,23,37,8,16,416.25
12/29/2018,haryana,260, ,23,56,11,26,430.4166667
